product,field,platform,location,homepage,establish_time,round,project_status,status,tags,description,contact,leadership,logo_url,url,company_name,brief_intro
阿里云,企业服务,平台：WEB,坐标：北京市,官网：www.aliyun.com,成立时间：不详,"不详,60亿,人民币,融资完成",立即认领,运营状态：不详,公共出行,阿里云是一个云计算服务平台，致力于打造公共、开放的云计算服务。,,,http://pic.pedaily.cn/newseed/projectlogo/201507/20150729@200041.jpg,http://www.newseed.cn/project/39892,阿里云计算有限公司,阿里云是一个云计算服务平台，致力于打造公共、开放的云计算服务。
麦豆随访,医疗健康,平台：WEB,坐标：北京市,官网：www.maidouyisheng.com,成立时间：不详,"不详,1000万,美元,融资完成",立即认领,运营状态：不详,,麦豆随访是专注于为医生提供随访服务，帮助医生进行患者随访和管理的手机应用。,,,http://pic.pedaily.cn/newseed/project/20150728/20150728155150172.gif,http://www.newseed.cn/project/39884,N/A,
Magic Wifi,硬件,平台：硬件,坐标：深圳市,官网：www.magicwifi.com.cn,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,,MagicWifi是国内最大厂园FreeWiFi运营商，曾获广发信德投资，腾讯、奇虎360是其战略合作伙伴，客户包括比亚迪、TCL等近百个大型集团工厂。,,,http://pic.pedaily.cn/newseed/project/20150730/20150730135601568.jpg,http://www.newseed.cn/project/39891,深圳市网联天下有限公司,Magic Wifi是国内最大厂园FreeWiFi运营商，曾获广发信德投资，腾讯、奇虎360是其战略合作伙伴，客户包括比亚迪、TCL等近百个大型集团工厂。
海淘车网,汽车交通,平台：WEB,坐标：北京市,官网：www.htche.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,汽车电商互联网电子商务,海淘车网是一家专注于平行进口车的垂直电商平台，通过“港口直销”的模式，与青岛国际汽车口岸独家战略合作，通过互联网平台，直接面向消费者发售商品。北京海淘车科技有限公司旗下网站。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150804@130059.jpg,http://www.newseed.cn/project/40003,N/A,
花信,房产金融,平台：WEB,坐标：上海市,官网：www.crfchina.com,成立时间：不详,"不详,3500万,美元,融资完成",立即认领,运营状态：不详,,"信而富总部设在上海,拥有十多年国内风险管理经验,曾为数十家全国性银行提供信贷评分及系统开发服务。",,,http://pic.pedaily.cn/newseed/project/20150731/20150731103828288.jpg,http://www.newseed.cn/project/39902,上海信而富金融信息服务有限公司,花信是一款把社交和金融结合起来的移动应用，简单说就是朋友间的P2P金融平台，主要有聊天、钱生钱、现金贷款三项服务。上海信而富金融信息服务有限公司旗下产品。
点击网络,企业服务,平台：WEB,坐标：厦门市,官网：www.3366.com.cn,成立时间：不详,"不详,3600万,人民币,融资完成",立即认领,运营状态：不详,,点击网络成立于1999年，是一家虚拟主机和域名注册服务提供商，服务项目包括域名注册、虚拟主机、VPS、云主机、企业邮箱、主机租用、主机托管、CDN网站加速、网络营销服务等。,,,http://pic.pedaily.cn/newseed/project/20150804/20150804141745184.jpg,http://www.newseed.cn/project/40005,厦门鑫点击网络科技股份有限公司,点击网络成立于1999年，是一家虚拟主机和域名注册服务提供商，服务项目包括域名注册、虚拟主机、VPS、云主机、企业邮箱、主机租用、主机托管、CDN网站加速、网络营销服务等。
世优电气,传统行业,平台：其他,坐标：湘潭市,官网：www.shiyou-electric.com,成立时间：不详,"不详,100万,人民币,融资完成",立即认领,运营状态：不详,制造业,湖南世优电气股份有限公司成立于2011年4月2日。2014年6月27日，湖南世优电气股份有限公司挂牌。,,,http://pic.pedaily.cn/newseed/project/20150805/20150805093714981.jpg,http://www.newseed.cn/project/40013,湖南世优电气股份有限公司,湖南世优电气股份有限公司成立于2011年4月2日。2014年6月27日，湖南世优电气股份有限公司挂牌。湖南世优电气股份有限公司是一家国内研发制造大型风力发电机组电气控制系统的企业，在国内开发出永磁直驱风力发电机组电气控制系统。公司总部位于湘潭市国家高新科技园，下辖电气事业部、机械事业部、光电事业部和内蒙制造基地，公司占地面积200亩，现有员工200多人，85%以上具有大专及以上学历和中高级职称。公司经世界权威认证机构法国必维审核获得，经德国TUV审核获得<欧盟CE证书>等国际性资质，并已荣获<国家高新技术企业>和<国家高新区火炬计划统计先进单位>等国家级荣誉。公司系列产品荣获<湖南省著名商标>。
五洲会海购,生活消费,平台：WEB,坐标：深圳市,官网：www.wzhouhui.com,成立时间：不详,"不详,2亿,人民币,融资完成",立即认领,运营状态：不详,电子商务,五洲会海购是一个进口电商平台，采用原产地品牌直采的供货方式和自营的运营模式，直接向品牌供应商批量采购，为消费者提供高性价比海外商品。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150813@235013.jpg,http://www.newseed.cn/project/41895,N/A,
和堂金融,房产金融,平台：WEB,坐标：北京市,官网：www.hetang.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,互联网互联网金融,和堂金融是一家为金融企业提供行之有效的数字品牌塑造及互联网金融营销全案服务的集团性公司。先后为28家国内外银行、38家基金公司、45家证券公司、12家保险公司、8家信托公司、以及多家互联网金融机构提供营销全案服务。,,,http://pic.pedaily.cn/newseed/project/20150817/20150817100113664.jpg,http://www.newseed.cn/project/42864,北京和堂网络科技有限公司,和堂金融是一家为金融企业提供行之有效的数字品牌塑造及互联网金融营销全案服务的集团性公司。先后为28家国内外银行、38家基金公司、45家证券公司、12家保险公司、8家信托公司、以及多家互联网金融机构提供营销全案服务。
美林数据,信息技术,平台：WEB,坐标：西安市,官网：www.meritit.com,成立时间：不详,"不详,315万,人民币,融资完成",立即认领,运营状态：正在运营,制造业公共出行大数据行业及技术解决方案,"西安美林数据技术股份有限公司（简称“美林数据”,证券代码：831546）成立于1998年，是国内领先的大数据技术咨询与解决方案提供商。公司主营业务专注于数据价值发现，主要为电力、军工制造、公共安全、金融等行业提供数据分析、数据挖掘和数据可视化相关产品及技术服务，处于大数据产业链的核心环节。美林自主产权的数据分析与挖掘产品PLUTO填补了中国在高端数据分析、挖掘领域的空白，树立了该领域的民族品牌。",,,http://pic.pedaily.cn/newseed/project/20150811/20150811112826479.jpg,http://www.newseed.cn/project/40145,西安美林数据技术股份有限公司,"西安美林数据技术股份有限公司（简称“美林数据”,证券代码：831546）成立于1998年，是国内领先的大数据技术咨询与解决方案提供商。   公司主营业务专注于数据价值发现，主要为电力、军工制造、公共安全、金融等行业提供数据分析、数据挖掘和数据可视化相关产品及技术服务，处于大数据产业链的核心环节。美林自主产权的数据分析与挖掘产品PLUTO填补了中国在高端数据分析、挖掘领域的空白，树立了该领域的民族品牌。   公司拥有国际CMMI ML5级认证、国家武器装备科研生产单位三级保密资质，致力亍为客户提供安全、高效的企业级数据分析、应用软件产品和解决方案服务。目前，主要产品包括：数据分析平台、数据挖掘平台、数据可视化平台、数据与应用集成平台。   目前，公司技术研发人员所占比例超过80%，下辖2个研发基地、4个产品中心和1个工程中心，在西安建立1个高校联合研发机构——西安交大美林数据挖掘研究发展中心；在北京等地分别设有子公司，在全国多个省市设立营销和服务办事处。"
陪爸妈,生活消费,平台：WEB,坐标：北京市,官网：www.ipeibama.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,O2O/本地生活,陪爸妈是一个专注提供养老陪护服务的产品，利用O2O实现“邻里守望”，集中集合社区附近的年轻人、低龄老人、专业人士，为有需要的老人提供便捷的上门服务。宛心网络科技(北京)有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/project/20150817/20150817100446915.jpg,http://www.newseed.cn/project/42878,宛心网络科技(北京)有限公司,陪爸妈是一个专注提供养老陪护服务的产品，利用O2O实现“邻里守望”，集中集合社区附近的年轻人、低龄老人、专业人士，为有需要的老人提供便捷的上门服务。宛心网络科技(北京)有限公司旗下产品。
易法通,生活消费,平台：WEB,坐标：厦门市,官网：www.legal51.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,,2015年8月17日，厦门易法法务信息管理有限公司获得千万元融资。,,,http://pic.pedaily.cn/newseed/projectlogo/201506/20150609@104534.jpg,http://www.newseed.cn/project/43424,厦门易法法务信息管理有限公司,361000
微快递,生活消费,平台：WEB,坐标：上海市,官网：www.kuaidihelp.com,成立时间：不详,"不详,金额未透露,融资完成",立即认领,运营状态：不详,行业及技术解决方案,微快递是一个为个人用户提供快递综合解决方案的公司，提供创新的快递信息服务、在线寄快递、在线快递客服、智能跟踪快递、在线比价比时速等服务，快宝（上海）网络技术有限公司旗下产品。,,,http://pic.pedaily.cn/newseed/projectlogo/201508/20150825@200047.jpg,http://www.newseed.cn/project/43638,N/A,
瑞工科技,社交,平台：WEB,坐标：北京市,官网：暂无,成立时间：不详,"不详,2000万,人民币,融资完成",立即认领,运营状态：正在运营,视频图像视频公共出行直播,瑞工科技是一家主打移动视频社交应用“求见”的创业公司，该应用主要基于视频直播技术为用户提供问答互助服务，用户将个人生活中遇到的问题直播分享到公共平台，其他用户也以视频直播的形式实时交流。,,,http://pic.pedaily.cn/newseed/project/20150828/20150828095508676.jpg,http://www.newseed.cn/project/43733,瑞工科技,瑞工科技是一家主打移动视频社交应用“求见”的创业公司，该应用主要基于视频直播技术为用户提供问答互助服务，用户将个人生活中遇到的问题直播分享到公共平台，其他用户也以视频直播的形式实时交流。
之火,信息技术,平台：WEB,坐标：郑州市,官网：不详,成立时间：2015-08-01,"A轮,500万,人民币,需要融资",约谈,运营状态：正在运营,,之火——www.401dd.com封闭垂直搜索，企业网站推广平台企业采购平台企业招聘平台一站式服务现在做企业需要做搜索推广，百度，360，搜狗等还需要做招聘平台：智联，前程，58，赶集我们一个平台就满足了企业多项服务。帮企业把钱省下来！,魔蝎座,,http://newseed.pedaily.cn/Upload/project/201508/20150822@002815.png,http://www.newseed.cn/project/43521,N/A,
